1,AIR,BEAR,CARE,FAIR,HAIR,SHARE,AFFAIR,DESPAIR,GLARE,RARE,UNAWARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,DREAM,STREAM,SEEM,SCHEME,GLEAM,CREAM,EXTREME,DREAM,BEAM,THEME,TEEM,SEAM,STREAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,EASY,BREEZY,CHEESY,DIZZY,GREASY,QUEASY,SLEEZY,SQUEEZEY,WHEEZY,BREEZILY,SLEAZY,SLEAZILY,SQUEEZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,EYES,FLIES,GUYS,LIES,PIES,SKIES,SPIES,TIES,VIES,WISE,BUYS,DIES,TRIES,REPLIES,DENIES,SUPPLIES,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,BLUE,CHEW,DEW,DREW,GLUE,HUE,NEW,QUEUE,SHOE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,DOWN,CLOWN,CROWN,DROWN,FROWN,GOWN,HOUND,NOUN,NOUNS,PRONOUN,POUND,RENOWN,ROUND,TOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,NIGHT,BRIGHT,FIGHT,FLIGHT,HEIGHT,KNIGHT,RIGHT,SIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,CAT,BAT,CHAT,FAT,FLAT,HAT,MAT,PAT,RAT,SAT,TAT,VAT,THAT,GNAT,HABITAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,GOOD,SHOULD,WOOD,HOOD,UNDERSTOOD,WOULD,COULD,STOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,DO,BLUE,CHEW,CREW,DEEM,DUE,FLU,GLUE,HEW,HUE,KNEW,LEW,LIEU,MEW,NEW,PEW,QUEUE,RUE,SEW,SHOE,SKEW,SLUE,STEW,SUE,THROUGH,TRUE,VIEW,VIRTUE,WOO,YOU,,,,,,,,,,,,,
104,MORE,FLOOR,GALORE,SHORE,SNORE,STORE,BEFORE,ADORE,BORE,CHORE,CORE,DOOR,GALORE,IGNORE,OAR,RESTORE,SCORE,SORE,TOUR,WAR,YORE,,,,,,,,,,,,,,,,,,,,,,
38,MIND,LINED,BIND,RIND,SIGNED,UNREFINED,ENSHRINED,FIND,KIND,BLIND,GRIND,WIND,SIGNED,INTERTWINED,DESIGNED,REFINED,INTERTWINED,,,,,,,,,,,,,,,,,,,,,,,,,,
8,END,BEND,BLEND,BEFRIEND,EXPEND,EXTEND,FEND,FRIEND,LEND,MEND,OFFEND,REND,SEND,SPEND,TEND,WEND,COMPREHEND,COMPREHENDED,TRANSCENDED,APPENDED,ATTENDED,EXTENDED,PRETENDED,RECOMMENDED,SUSPENDED,OFFENDED,BEFRIENDED,AMENDED,,,,,,,,,,,,,,,
105,WORK,BIRK,CLERKED,CLERKING,CORK,DIRK,FIRKIN,FORK,IRK,PERK,PORK,QUIRK,SHIRK,SMIRK,STORK,TORQUE,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FACE,ACE,BASE,BRACE,CASE,CHASE,DEBASE,DISGRACE,EMBRACE,ERASE,GRACE,LACE,PACE,PLACE,RACE,REPLACE,SPACE,TRACE,VASE,,,,,,,,,,,,,,,,,,,,,,,,
62,ALONE,CLONE,CONE,DRONE,FLOWN,GROAN,MOAN,OWN,PHONE,STONE,THROWN,ZONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,THING,BEING,FLING,KING,RING,SING,SLING,SPRING,STRING,SWINGING,WING,WRING,CLING,DINGING,JINGLING,MINGLING,RINGING,STINGING,WINGING,SWING,STING,,,,,,,,,,,,,,,,,,,,,,
45,TWO,BLUE,CHEW,DEW,QUEUE,SHOE,DO,WHO,CLUE,TRUE,FLEW,GREW,STEW,GLUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,AWAY,SWAY,DECAY,STRAY,RELAY,ARRAY,PLAY,DELAY,WEIGH,DISPLAY,CONVEY,FRAYS,GRAY,HAY,PORTRAY,PRAYS,QUELL,REPEL,STAY,ALLAY,ASSAY,BEWRAY,DECAY,DISPLAY,DISARRAY,ESSAY,MISSAY,OKAY,OVERPLAY,PORTRAY,PREPLAY,PURVEY,RELAY,REPLAY,REPOSE,REPRISE,RESELL,RESEW,SWAY,TODAY,UNDERLAY,UPSET,WAY
106,HOUSE,BLOUSE,DOUSE,MOUSE,SPOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,ON,CON,DAWN,DON,FAWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
989,NOW,VOW,HOW,PLOW,COW,WOW,PROW,SCOW,SOW,AVOW,BROW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,BE,SEE,FEE,KEY,TREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,ROOM,BLOOM,BROOM,GROOM,TOMB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,MINE,FINE,SHINE,SPINE,WINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,OVER,CLOVER,DOVER,HOVER,ROVER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,JOY,BOY,EMPLOY,SOY,TOY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,COUGH,SLOUGH,TROUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
991,TOUGH,ROUGH,ENOUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
992,THROUGH,BREAKTHROUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993,BOROUGH,THOUGH,DOUGH,ALTHOUGH,FURLOUGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,DARK,PARK,STARK,BARK,SHARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,FALL,BALL,CALL,MALL,SMALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,TREE,DEGREE,FLEE,GLEE,KEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
995,GONE,FORGONE,UNDERGONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,CONE,STONE,TONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,HERE,CLEAR,DEER,GEAR,TEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,BEST,REST,TEST,ZEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
996,WORD,BLURRED,THIRD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,SEE,BE,KEY,TREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,LIGHT,BRIGHT,FIGHT,FLIGHT,HEIGHT,KNIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,SOUL,BOWL,CAJOLE,GOAL,ROLE,HOLE,WHOLE,DOLE,POLE,ROLE,TOLL,KNOLL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,DOG,BOG,CLOG,FOG,JOG,LOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,SKY,HIGH,BY,DIE,LIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,BETTER,FETTER,LETTER,SETTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
997,PURPLE,BURBLE,CIRCLE,HURDLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,CARE,BARE,FARE,STARE,WEAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,SUN,BUN,FUN,RUN,TON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,RIGHT,BITE,FIGHT,HEIGHT,KNIGHT,NIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998,KNOW,BLOW,GLOW,SHOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,SPECIAL,CAPITAL,FUNERAL,HOSPITAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,HARD,BARD,CARD,YARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,GAME,AIM,BLAME,FAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,US,PLUS,TRUST,MUST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,HER,BLUR,PURR,SIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,PLACE,BRACE,RACE,SPACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999,FIVE,ALIVE,ARRIVE,DIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PLAY,BAY,LAY,MAY,SAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,YEAR,CLEAR,DEAR,PEER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,THREE,FREE,GLEE,KEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,CAR,BAR,FAR,STAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,CHANGE,ARRANGE,DERANGE,STRANGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,FIRE,MIRE,SIRE,SPIRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
988,THEM,GEM,HEM,STEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,GREEN,KEEN,MEAN,SCREEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
987,BED,LED,SAID,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,CARES,PAIRS,SHARES,FARES,GLARES,STARES,WARES,FLARES,SNARES,SQUARES,TARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,GENERATION,CREATION,TEMPTATION,IMAGINATION,FASCINATION,VENERATION,CONTEMPLATION,EXALTATION,ABERRATION,ANIMATION,VENERATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,FREE,TREE,SEE,BE,ME,FLEE,GLEE,LEE,PEE,KEY,SPREE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,CRAZY,LAZY,HAZY,DAISY,CRAZY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,FAMILY,VANITY,SANITY,BANALITY,CALAMITY,FORMALITY,NEUTRALITY,REALITY,PRODIGALITY,INTEGRITY,NATIONALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986,DONE,TON,NONE,SWAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PAIN,BRAIN,CHAIN,DRAIN,GAIN,GRAIN,LANE,MAIN,PAIN,PLAIN,SPAIN,TRAIN,WANE,RAIN,VAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,RAIN,TRAIN,DRAIN,GRAIN,PAIN,SPAIN,REGAIN,SUSTAIN,DOMAIN,RETAIN,EXPLAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,RAP,LAP,TAP,CAP,MAP,FLAP,TRAP,SAP,SNAP,GAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985,SKY,TRY,FLY,BY,MY,SHY,DRY,HI,LIE,BUY,HIGH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,LIGHTS,NIGHTS,FLIGHTS,HEIGHTS,SIGHTS,RIGHTS,DELIGHTS,SATELLITES,REQUITES,IGNITES,FRIGHTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,NAME,FAME,SHAME,BLAME,GAME,AIM,TAME,MAIM,CLAIM,SAME,FLAME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,CHUFF,FLUFF,BLUFF,STUFF,HUFF,PUFF,SNUFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,DOOR,FLOOR,STORE,BORE,MORE,SHORE,ROAR,POUR,BEFORE,ADORE,DEPLORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,ALONE,BONE,STONE,CONE,PHONE,TONE,KNOWN,PRONE,FLOWN,SHOWN,GROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,STAR,BAR,CAR,FAR,ARE,TAR,SCAR,CIGAR,GUITAR,RADAR,BAZAAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,SMILES,MILES,PILES,STYLES,TILES,FILES,AISLES,GUILES,PROFILES,REVILES,VILES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,WORKS,LURKS,PERKS,IRKS,QUIRKS,JERKS,BURKS,SHIRKS,TURKS,SMIRKS,QUIRKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,SMILE,MILE,FILE,STYLE,TILE,AISLE,GUILE,PROFILE,REVILE,PILE,VILE,WHILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,HEADED,BEDDED,EMBEDDED,WEDDED,EMBEDDED,POTTED,DOTTED,PLOTTED,TROTTED,KNOTTED,JOTTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,STAR,BAR,CAR,FAR,JAR,TAR,BAZAAR,CIGAR,SCHLAR,SUPERSTAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,HOUSE,MOUSE,GROUSE,SPOUSE,DOUSE,BLOUSE,BROWSE,AROUSE,CAROUSE,SOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,GOOD,WOOD,SHOULD,COULD,WOULD,HOOD,STOOD,STOOD,UNDERSTOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,THINGS,RINGS,SINGS,KINGS,WINGS,BRINGS,STRINGS,SPRINGS,SWINGS,STINGS,TINGS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
984,HEAD,BED,WED,LED,SAID,SHED,READ,SPREAD,INSTEAD,AHEAD,RED,DEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,ALL,BALL,MALL,FALL,SMALL,HALL,CALL,WALL,CRAWL,RECALL,OVERALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,WORKING,SMIRKING,JERKING,LURKING,IRKING,SMIRKING,SHIRKING,SMIRKING,BURKING,SMIRKING,QUIRKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,SMILED,PILED,FILED,STYLED,TILED,AISLED,GUILED,PROFILED,REVILED,COMPILED,DIALED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,MAN,CAN,FAN,PAN,TAN,BAN,RAN,VAN,AN,THAN,CLAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,MINDS,FINDS,KINDS,BLINDS,GRINDS,WINDS,SIGNED,INTERTWINED,DESIGNED,REFINED,INTERTWINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,SMILING,PILING,FILING,STYLING,TILING,AISLING,GUILING,PROFILING,REVILING,COMPILING,DIALING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,WORK,LURK,PERK,IRK,QUIRK,JERK,BURK,SHIRK,TURK,SMIRK,QUIRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,MORE,BORE,STORE,SHORE,ROAR,POUR,BEFORE,ADORE,DEPLORE,RESTORE,IMPLORE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,AWAY,STAY,PLAY,SAY,SLAY,STRAY,WAY,MAY,DAY,BAY,LAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,DRAWN,LAWN,DAWN,FAWN,BRAUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,BLUES,NEWS,VIEWS,QUEUES,DUES,SHOES,QUEUES,CLUES,BLUES,ENSUES,OOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,DREAMS,BEAMS,SEEMS,THEMES,SCHEMES,STREAMS,GLEAMS,SCREAMS,TEEMS,BEAMS,EXTREMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,WORKED,SMIRKED,JERKED,LURKED,IRKED,SMIRKED,SHIRKED,SMIRKED,BURKED,SMIRKED,QUIRKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,FACE,LACE,RACE,PLACE,BASE,CASE,GRACE,BRACE,TRACE,PACE,DEFACE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
983,WIND,SINNED,SKINNED,PINNED,THINNED,TINNED,BINNED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,DO,TO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,GO,SO,NO,SHOW,GROW,KNOW,THROW,MOW,BLOW,FLOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,MIND,FIND,KIND,BLIND,GRIND,,SIGNED,INTERTWINED,DESIGNED,REFINED,INTERTWINED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,FAR,ARE,TAR,SCAR,CIGAR,GUITAR,RADAR,BAZAAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,END,BEND,SEND,BLEND,TEND,FEND,SPEND,REND,DEPEND,PRETEND,ATTEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,DOWN,CROWN,DROWN,GOWN,BROWN,CLOWN,TOWN,FROWN,GOWN,NOUN,RENOWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,DREAMING,STREAMING,SEEMING,SCHEMING,GLEAMING,CREAM,EXTREME,DREAMING,BEAMING,THEME,TEEMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,NIGHTS,LIGHTS,FLIGHTS,HEIGHTS,SIGHTS,RIGHTS,DELIGHTS,SATELLITES,REQUITES,IGNITE,FRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,EYE,BY,MY,FLY,HIGH,SHY,TRY,DRY,HI,LIE,BUY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,WAYS,DAYS,PLAYS,SAYS,SLAYS,STRAYS,HAZE,MAISE,PHASE,LAZE,MAYZE,RAISE,LIAISE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,EASY,BUSY,DIZZY,FIZZY,LAZY,HAZY,DAISY,CRAZY,SLEAZY,WHEEZY,MISTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,DOWNS,CROWNS,DROWNS,GOWNS,BROWNS,CLOWNS,TOWNS,FROWNS,NOUNS,RENOWNS,DOWNS,CLOWNS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,BONE,STONE,CONE,PHONE,TONE,KNOWN,PRONE,FLOWN,SHOWN,GROWN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,FRIENDSHIP,FELLOWSHIP,OWNERSHIP,PARTNERSHIP,LEADERSHIP,STEWARDSHIP,MEMBERSHIP,APPRENTICESHIP,GUARDIANSHIP,,BROTHERHOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,NIGHT,LIGHT,FLIGHT,HEIGHT,SIGHT,RIGHT,DELIGHT,SATELLITE,REQUITE,IGNITE,FRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,DREAMED,STREAMED,SEEMED,SCHEMED,GLEAMED,CREAMED,EXTREME,DREAMED,BEAMED,THEMED,TEEMED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,BLUE,TRUE,NEW,DO,WHO,SHOE,CLUE,FLEW,GREW,STEW,GLUE,KNEW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,OUGHT,THOUGHT,FORT,FOUGHT,NOUGHT,SPORT,SKORT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,WITHOUT,SCOUT,THROUGHOUT,DROUGHT,TOUT,POUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,TONES,BONES,STONES,DRONES,CONES,PHONES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,FUNNY,BUNNY,MONEY,HONEY,SUNNY,TUNNY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,GOES,THOSE,FOES,HOSE,CHOSE,DOZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,FRIENDS,BENDS,ENDS,BLENDS,SENDS,DEFENDS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,GOING,SHOWING,KNOWING,ROWING,SOWING,MOWING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,HEARTED,SMARTED,STARTED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,BACKS,CRACKS,TRACKS,PACKS,LACKS,BACKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,AGAIN,DRAIN,PAIN,REGAIN,ABSTAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,IT,HIT,KIT,LIT,PIT,BIT,KNIT,FIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,BACK,RACK,TRACK,PACK,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,FRIEND,END,BEND,LEND,FEND,SEND,DEFEND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
